"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"130","Yeon_unpub_Exp2",1,"1",0.264381097000296,-0.0265,0.0265,-1,"1",0.01,0.01,"-1",0.67,0.67,-0.67,0
"131","Yeon_unpub_Exp2",1,"0",0.282596067000213,0.043,0.043,1,"-1",0.0265,-0.0265,"1",0.67,0.67,0.67,0
"132","Yeon_unpub_Exp2",1,"0",0.276377583999874,0.0595,0.0595,1,"1",0.043,0.043,"-1",0.67,0.67,-0.67,0
"133","Yeon_unpub_Exp2",1,"0",0.280467103000319,-0.076,0.076,-1,"1",0.0595,0.0595,"-1",0.67,0.67,-0.67,1
"134","Yeon_unpub_Exp2",1,"0",0.210529688999941,-0.076,0.076,-1,"-1",0.076,-0.076,"-1",0.67,0.67,-0.67,1
"135","Yeon_unpub_Exp2",1,"0",0.207752132000223,-0.0595,0.0595,-1,"-1",0.076,-0.076,"-1",0.67,0.67,-0.67,1
"136","Yeon_unpub_Exp2",1,"0",0.0768181420003202,0.0595,0.0595,1,"-1",0.0595,-0.0595,"-1",0.67,0.67,-0.67,0
"137","Yeon_unpub_Exp2",1,"0",0.000130660000195348,-0.076,0.076,-1,"1",0.0595,0.0595,"-1",0.67,1,-0.67,1
"138","Yeon_unpub_Exp2",1,"0",0.0519886940001015,-0.076,0.076,-1,"-1",0.076,-0.076,"-1",1,1,-1,1
"139","Yeon_unpub_Exp2",1,"1",0.262317234999955,0.0595,0.0595,1,"-1",0.076,-0.076,"-1",1,0.67,-1,1
"140","Yeon_unpub_Exp2",1,"0",0.221522805999939,-0.0595,0.0595,-1,"1",0.0595,0.0595,"1",0.67,0.67,0.67,1
"141","Yeon_unpub_Exp2",1,"1",0.316191522000281,0.043,0.043,1,"-1",0.0595,-0.0595,"-1",0.67,0.67,-0.67,1
"142","Yeon_unpub_Exp2",1,"0",0.249150622999878,-0.043,0.043,-1,"1",0.043,0.043,"1",0.67,0.67,0.67,1
"143","Yeon_unpub_Exp2",1,"1",0.212918472000183,0.0265,0.0265,1,"-1",0.043,-0.043,"-1",0.67,0.67,-0.67,1
"144","Yeon_unpub_Exp2",1,"0",0.55101897700024,-0.0265,0.0265,-1,"1",0.0265,0.0265,"1",0.67,0.67,0.67,1
"145","Yeon_unpub_Exp2",1,"1",0.408237304000068,-0.01,0.01,-1,"-1",0.0265,-0.0265,"-1",0.67,0.67,-0.67,0
"146","Yeon_unpub_Exp2",1,"0",0.245421637999698,-0.0265,0.0265,-1,"-1",0.01,-0.01,"1",0.67,0.67,0.67,1
"147","Yeon_unpub_Exp2",1,"1",0.255508544999884,0.0265,0.0265,1,"-1",0.0265,-0.0265,"-1",0.67,0.67,-0.67,1
"148","Yeon_unpub_Exp2",1,"0",0.247156916000222,0.01,0.01,1,"1",0.0265,0.0265,"1",0.67,0.67,0.67,0
"149","Yeon_unpub_Exp2",1,"0",0.242048110000269,-0.0265,0.0265,-1,"1",0.01,0.01,"-1",0.67,0.67,-0.67,1
"150","Yeon_unpub_Exp2",1,"0",3.97151512099981,-0.0595,0.0595,-1,"-1",0.0265,-0.0265,"-1",0.67,0.01,-0.67,1
"151","Yeon_unpub_Exp2",1,"1",0.307154483999966,0.0595,0.0595,1,"-1",0.0595,-0.0595,"-1",0.01,1,-0.01,1
