Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
13141,Maniscalco_2017_expt2,26,0,0.954955014,-0.138996776402352,0.138996776402352,-1,1,0.56855595404514,0.56855595404514,-1,0.67,0.01,-0.67,1,-0.28527316
13142,Maniscalco_2017_expt2,26,1,1.066318228,0.56855595404514,0.56855595404514,1,-1,0.138996776402352,-0.138996776402352,-1,0.01,0.67,-0.01,1,-0.18617988
13143,Maniscalco_2017_expt2,26,0,1.55113013,0.353776358692716,0.353776358692716,1,1,0.56855595404514,0.56855595404514,1,0.67,0.34,0.67,0,-0.12254704
13144,Maniscalco_2017_expt2,26,1,1.013519743,0.138996776402352,0.138996776402352,1,1,0.353776358692716,0.353776358692716,-1,0.34,0.67,-0.34,1,0.03460188
13145,Maniscalco_2017_expt2,26,1,0.974336693,0.56855595404514,0.56855595404514,1,1,0.138996776402352,0.138996776402352,1,0.67,0.67,0.67,1,0.1341276
13146,Maniscalco_2017_expt2,26,1,1.365149483,-0.56855595404514,0.56855595404514,-1,1,0.56855595404514,0.56855595404514,1,0.67,0.34,0.67,0,0.19968916
13147,Maniscalco_2017_expt2,26,0,1.082607719,-0.56855595404514,0.56855595404514,-1,-1,0.56855595404514,-0.56855595404514,1,0.34,0.01,0.34,1,0.15940428
13148,Maniscalco_2017_expt2,26,1,0.876704251,0.353776358692716,0.353776358692716,1,-1,0.56855595404514,-0.56855595404514,-1,0.01,0.34,-0.01,1,0.15172715
13149,Maniscalco_2017_expt2,26,0,0.79453987,-0.56855595404514,0.56855595404514,-1,1,0.353776358692716,0.353776358692716,1,0.34,0.01,0.34,1,0.109012574
13150,Maniscalco_2017_expt2,26,1,1.477443632,0.138996776402352,0.138996776402352,1,-1,0.56855595404514,-0.56855595404514,-1,0.01,0.01,-0.01,1,0.105762236
13151,Maniscalco_2017_expt2,26,0,0.981707799,0.353776358692716,0.353776358692716,1,1,0.138996776402352,0.138996776402352,1,0.01,0.01,0.01,0,0.05058276
