Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
3591,Recht_unpub,3,1,1.291533947,1.0,1.0,1,-1,1.0,-1.0,-1,1.0,0.01,-1.0,1,-0.14523678
3592,Recht_unpub,3,1,1.491578817,0.01,0.01,1,1,1.0,1.0,1,0.01,0.01,0.01,1,-0.1426865
3593,Recht_unpub,3,0,1.041389942,0.01,0.01,1,1,0.01,0.01,1,0.01,0.01,0.01,0,-0.20973563
3594,Recht_unpub,3,0,2.211945057,-1.0,1.0,-1,1,0.01,0.01,-1,0.01,0.01,-0.01,1,-0.23255311
3595,Recht_unpub,3,0,1.511626959,0.01,0.01,1,-1,1.0,-1.0,-1,0.01,0.01,-0.01,0,-0.24801026
3596,Recht_unpub,3,0,1.271410942,-0.01,0.01,-1,1,0.01,0.01,-1,0.01,1.0,-0.01,1,-0.21432306
3597,Recht_unpub,3,1,1.191520929,1.0,1.0,1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,1,-0.1372594
3598,Recht_unpub,3,1,0.991495132,-1.0,1.0,-1,1,1.0,1.0,1,1.0,1.0,1.0,0,-0.09605092
3599,Recht_unpub,3,0,0.901304007,-0.01,0.01,-1,-1,1.0,-1.0,1,1.0,1.0,1.0,1,-0.15693098
3600,Recht_unpub,3,0,1.04134798,-1.0,1.0,-1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,1,-0.1564075
3601,Recht_unpub,3,1,0.761352062,0.01,0.01,1,-1,1.0,-1.0,-1,0.01,1.0,-0.01,1,-0.14249417
3602,Recht_unpub,3,0,2.461951017,1.0,1.0,1,1,0.01,0.01,1,1.0,0.01,1.0,0,-0.21200287
3603,Recht_unpub,3,0,1.841708183,-0.01,0.01,-1,1,1.0,1.0,-1,0.01,0.01,-0.01,1,-0.18579262
3604,Recht_unpub,3,1,1.261645079,1.0,1.0,1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,1,-0.10191771
3605,Recht_unpub,3,1,1.2913239,1.0,1.0,1,1,1.0,1.0,1,0.01,0.01,0.01,1,-0.049172536
3606,Recht_unpub,3,1,1.061491966,0.01,0.01,1,1,1.0,1.0,1,0.01,0.01,0.01,1,-0.020918775
3607,Recht_unpub,3,0,1.121299982,0.01,0.01,1,1,0.01,0.01,1,0.01,1.0,0.01,0,-0.042418893
3608,Recht_unpub,3,1,1.411715031,0.01,0.01,1,1,0.01,0.01,-1,1.0,1.0,-1.0,1,0.0038742104
3609,Recht_unpub,3,1,1.490775108,0.01,0.01,1,1,0.01,0.01,1,1.0,1.0,1.0,1,-0.009293845
3610,Recht_unpub,3,1,0.791349888,1.0,1.0,1,1,0.01,0.01,1,1.0,0.01,1.0,1,-0.07599017
3611,Recht_unpub,3,0,1.411397934,-1.0,1.0,-1,1,1.0,1.0,1,0.01,1.0,0.01,1,-0.1667412
3612,Recht_unpub,3,0,3.712462902,0.01,0.01,1,-1,1.0,-1.0,-1,1.0,0.01,-1.0,0,-0.24017344
3613,Recht_unpub,3,0,2.641794205,-1.0,1.0,-1,1,0.01,0.01,-1,0.01,0.01,-0.01,1,-0.26689562
3614,Recht_unpub,3,0,2.111752987,-0.01,0.01,-1,-1,1.0,-1.0,-1,0.01,0.01,-0.01,1,-0.29452217
3615,Recht_unpub,3,0,2.201893806,-1.0,1.0,-1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,1,-0.28867465
3616,Recht_unpub,3,0,1.891746998,0.01,0.01,1,-1,1.0,-1.0,-1,0.01,0.01,-0.01,0,-0.27391163
3617,Recht_unpub,3,1,2.331940889,-1.0,1.0,-1,1,0.01,0.01,-1,0.01,0.01,-0.01,0,-0.2167751
3618,Recht_unpub,3,0,1.291549921,0.01,0.01,1,-1,1.0,-1.0,1,0.01,0.01,0.01,0,-0.27941188
3619,Recht_unpub,3,0,1.691540956,-0.01,0.01,-1,1,0.01,0.01,-1,0.01,1.0,-0.01,1,-0.3073505
3620,Recht_unpub,3,0,1.591407061,-0.01,0.01,-1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,1,-0.2936615
3621,Recht_unpub,3,1,1.041472912,1.0,1.0,1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,1,-0.24338667
3622,Recht_unpub,3,1,1.25149107,1.0,1.0,1,1,1.0,1.0,1,0.01,0.01,0.01,1,-0.23486063
3623,Recht_unpub,3,0,1.561449051,-1.0,1.0,-1,1,1.0,1.0,1,0.01,0.01,0.01,1,-0.2681249
3624,Recht_unpub,3,1,1.641744137,1.0,1.0,1,-1,1.0,-1.0,-1,0.01,1.0,-0.01,1,-0.2890549
3625,Recht_unpub,3,0,1.02138114,0.01,0.01,1,1,1.0,1.0,1,1.0,1.0,1.0,0,-0.37112507
3626,Recht_unpub,3,0,1.060546875,1.0,1.0,1,1,0.01,0.01,-1,1.0,1.0,-1.0,0,-0.41232115
3627,Recht_unpub,3,0,2.19187808,0.01,0.01,1,1,1.0,1.0,-1,1.0,0.01,-1.0,0,-0.38909072
3628,Recht_unpub,3,1,1.551903009,1.0,1.0,1,1,0.01,0.01,-1,0.01,0.01,-0.01,1,-0.33548057
3629,Recht_unpub,3,0,3.372298002,-0.01,0.01,-1,1,1.0,1.0,1,0.01,0.01,0.01,1,-0.33810356
3630,Recht_unpub,3,0,1.021296978,-1.0,1.0,-1,-1,0.01,-0.01,-1,0.01,1.0,-0.01,1,-0.30029008
3631,Recht_unpub,3,0,1.131324053,-1.0,1.0,-1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.26176932
3632,Recht_unpub,3,1,1.241364956,-0.01,0.01,-1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,0,-0.21793175
3633,Recht_unpub,3,0,2.301823854,-0.01,0.01,-1,-1,0.01,-0.01,1,1.0,0.01,1.0,1,-0.26500916
3634,Recht_unpub,3,1,1.801838875,-0.01,0.01,-1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,0,-0.25820243
3635,Recht_unpub,3,0,3.002261877,-0.01,0.01,-1,-1,0.01,-0.01,1,0.01,1.0,0.01,1,-0.34790033
3636,Recht_unpub,3,0,1.101413965,1.0,1.0,1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,0,-0.40975425
3637,Recht_unpub,3,0,3.062214851,-1.0,1.0,-1,1,1.0,1.0,-1,1.0,1.0,-1.0,1,-0.4033909
3638,Recht_unpub,3,0,1.591555834,0.01,0.01,1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,0,-0.4007183
3639,Recht_unpub,3,0,1.87136507,1.0,1.0,1,1,0.01,0.01,-1,1.0,0.01,-1.0,0,-0.38633108
3640,Recht_unpub,3,0,1.271476984,-0.01,0.01,-1,1,1.0,1.0,-1,0.01,1.0,-0.01,1,-0.30028442
3641,Recht_unpub,3,1,1.631905079,0.01,0.01,1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,1,-0.17595538
3642,Recht_unpub,3,0,2.381961823,-0.01,0.01,-1,1,0.01,0.01,1,0.01,0.01,0.01,1,-0.13686284
3643,Recht_unpub,3,1,0.961341858,1.0,1.0,1,-1,0.01,-0.01,-1,0.01,1.0,-0.01,1,-0.040221035
3644,Recht_unpub,3,1,1.071501017,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,1.0,1,0.03251575
3645,Recht_unpub,3,1,0.741235971,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,1.0,1,0.10020389
3646,Recht_unpub,3,1,1.741807938,-1.0,1.0,-1,1,1.0,1.0,1,1.0,0.01,1.0,0,0.16618362
3647,Recht_unpub,3,1,1.151433945,-0.01,0.01,-1,-1,1.0,-1.0,1,0.01,1.0,0.01,0,0.1629668
3648,Recht_unpub,3,1,1.84185195,0.01,0.01,1,-1,0.01,-0.01,1,1.0,1.0,1.0,1,0.11337915
3649,Recht_unpub,3,0,1.361387014,0.01,0.01,1,1,0.01,0.01,1,1.0,0.01,1.0,0,0.02207746
3650,Recht_unpub,3,0,1.041348934,-0.01,0.01,-1,1,0.01,0.01,-1,0.01,0.01,-0.01,1,0.018348891
3651,Recht_unpub,3,1,1.921855927,-0.01,0.01,-1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,0,0.086828366
3652,Recht_unpub,3,0,1.061361074,-1.0,1.0,-1,-1,0.01,-0.01,1,0.01,1.0,0.01,1,0.107948184
3653,Recht_unpub,3,1,1.911799908,-1.0,1.0,-1,-1,1.0,-1.0,-1,1.0,0.01,-1.0,0,0.16720714
3654,Recht_unpub,3,1,1.341565847,-1.0,1.0,-1,-1,1.0,-1.0,1,0.01,0.01,0.01,0,0.1425594
3655,Recht_unpub,3,0,1.331233978,0.01,0.01,1,-1,1.0,-1.0,1,0.01,1.0,0.01,0,0.035709705
3656,Recht_unpub,3,1,1.851666927,1.0,1.0,1,1,0.01,0.01,-1,1.0,0.01,-1.0,1,0.004381724
3657,Recht_unpub,3,0,1.061343908,-0.01,0.01,-1,1,1.0,1.0,1,0.01,1.0,0.01,1,-0.052833714
3658,Recht_unpub,3,0,0.891202927,-1.0,1.0,-1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,1,-0.03812361
3659,Recht_unpub,3,1,0.881443024,0.01,0.01,1,-1,1.0,-1.0,-1,1.0,0.01,-1.0,1,-0.003781476
3660,Recht_unpub,3,1,1.17148304,1.0,1.0,1,1,0.01,0.01,1,0.01,0.01,0.01,1,-0.035229582
3661,Recht_unpub,3,0,2.902217865,0.01,0.01,1,1,1.0,1.0,1,0.01,0.01,0.01,0,-0.0956286
3662,Recht_unpub,3,1,0.681362867,1.0,1.0,1,1,0.01,0.01,-1,0.01,1.0,-0.01,1,-0.08677804
3663,Recht_unpub,3,0,0.811267853,-0.01,0.01,-1,1,1.0,1.0,1,1.0,1.0,1.0,1,-0.11331839
3664,Recht_unpub,3,0,0.88129282,-0.01,0.01,-1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,1,-0.06911575
3665,Recht_unpub,3,1,2.292059898,-1.0,1.0,-1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,0,0.03668733
3666,Recht_unpub,3,0,2.061805964,-1.0,1.0,-1,-1,1.0,-1.0,1,0.01,1.0,0.01,1,0.038434546
3667,Recht_unpub,3,1,1.171561003,0.01,0.01,1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.07775967
3668,Recht_unpub,3,1,1.591577053,1.0,1.0,1,1,0.01,0.01,1,1.0,0.01,1.0,1,0.06660246
3669,Recht_unpub,3,1,1.021355867,1.0,1.0,1,1,1.0,1.0,1,0.01,0.01,0.01,1,0.040813208
3670,Recht_unpub,3,0,1.211280107,-1.0,1.0,-1,1,1.0,1.0,1,0.01,1.0,0.01,1,0.0032968773
3671,Recht_unpub,3,1,1.071316004,0.01,0.01,1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,1,0.004554649
3672,Recht_unpub,3,0,3.602236986,-1.0,1.0,-1,1,0.01,0.01,1,1.0,0.01,1.0,1,-0.06335451
3673,Recht_unpub,3,0,1.291451931,-0.01,0.01,-1,-1,1.0,-1.0,-1,0.01,1.0,-0.01,1,-0.1064062
3674,Recht_unpub,3,0,0.941416025,-0.01,0.01,-1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,1,-0.084723964
3675,Recht_unpub,3,1,0.951424837,1.0,1.0,1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,1,-0.0074726394
3676,Recht_unpub,3,1,0.991616011,0.01,0.01,1,1,1.0,1.0,1,1.0,1.0,1.0,1,0.044422127
3677,Recht_unpub,3,1,10.77572298,-1.0,1.0,-1,1,0.01,0.01,1,1.0,1.0,1.0,0,0.056344967
3678,Recht_unpub,3,0,2.171880007,0.01,0.01,1,-1,1.0,-1.0,1,1.0,0.01,1.0,0,-0.028872399
3679,Recht_unpub,3,1,1.651753187,1.0,1.0,1,1,0.01,0.01,-1,0.01,0.01,-0.01,1,-0.03967809
3680,Recht_unpub,3,1,1.221422195,1.0,1.0,1,1,1.0,1.0,1,0.01,1.0,0.01,1,-0.06984854
3681,Recht_unpub,3,0,0.841204166,-1.0,1.0,-1,1,1.0,1.0,1,1.0,1.0,1.0,1,-0.122932754
3682,Recht_unpub,3,0,0.961215973,-1.0,1.0,-1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.1565393
3683,Recht_unpub,3,0,0.761250973,-0.01,0.01,-1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.17819218
3684,Recht_unpub,3,0,1.591481924,0.01,0.01,1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,0,-0.15051031
3685,Recht_unpub,3,1,2.021862984,0.01,0.01,1,1,0.01,0.01,-1,0.01,0.01,-0.01,1,-0.078042194
3686,Recht_unpub,3,0,1.591547012,-1.0,1.0,-1,1,0.01,0.01,1,0.01,0.01,0.01,1,-0.07543832
3687,Recht_unpub,3,0,0.981334925,-0.01,0.01,-1,-1,1.0,-1.0,-1,0.01,0.01,-0.01,1,-0.052967206
3688,Recht_unpub,3,1,2.76214695,0.01,0.01,1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,1,0.036806084
3689,Recht_unpub,3,1,1.351356983,0.01,0.01,1,1,0.01,0.01,1,0.01,1.0,0.01,1,0.07321978
3690,Recht_unpub,3,1,1.701709986,1.0,1.0,1,1,0.01,0.01,1,1.0,1.0,1.0,1,0.065439224
3691,Recht_unpub,3,1,1.251646996,1.0,1.0,1,1,1.0,1.0,1,1.0,1.0,1.0,1,0.053608406
3692,Recht_unpub,3,1,8.674712896,0.01,0.01,1,1,1.0,1.0,1,1.0,1.0,1.0,1,0.03691895
3693,Recht_unpub,3,1,1.901758909,1.0,1.0,1,1,0.01,0.01,1,1.0,1.0,1.0,1,-0.0314493
3694,Recht_unpub,3,0,0.841053963,-1.0,1.0,-1,1,1.0,1.0,1,1.0,1.0,1.0,1,-0.12174612
3695,Recht_unpub,3,0,2.912050009,-0.01,0.01,-1,-1,1.0,-1.0,-1,1.0,0.01,-1.0,1,-0.18121344
3696,Recht_unpub,3,0,1.530838966,-1.0,1.0,-1,-1,0.01,-0.01,-1,0.01,1.0,-0.01,1,-0.20291841
3697,Recht_unpub,3,0,1.031373978,-1.0,1.0,-1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.21364139
3698,Recht_unpub,3,0,2.552289009,-0.01,0.01,-1,-1,1.0,-1.0,-1,1.0,0.01,-1.0,1,-0.22539009
3699,Recht_unpub,3,0,1.581544161,1.0,1.0,1,-1,0.01,-0.01,-1,0.01,0.01,-0.01,0,-0.20180748
3700,Recht_unpub,3,1,3.082312107,1.0,1.0,1,1,1.0,1.0,-1,0.01,0.01,-0.01,1,-0.07954943
3701,Recht_unpub,3,1,1.441524029,-0.01,0.01,-1,1,1.0,1.0,1,0.01,0.01,0.01,0,0.016200798
3702,Recht_unpub,3,1,1.051555872,1.0,1.0,1,-1,0.01,-0.01,1,0.01,1.0,0.01,1,0.05205327
3703,Recht_unpub,3,1,0.861329079,-1.0,1.0,-1,1,1.0,1.0,1,1.0,1.0,1.0,0,0.07691546
3704,Recht_unpub,3,1,0.541233063,1.0,1.0,1,-1,1.0,-1.0,1,1.0,1.0,1.0,1,0.02281447
3705,Recht_unpub,3,0,2.181674957,-0.01,0.01,-1,1,1.0,1.0,1,1.0,1.0,1.0,1,-0.044563867
3706,Recht_unpub,3,1,2.141881943,-0.01,0.01,-1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,0,-0.036022343
3707,Recht_unpub,3,0,3.292290926,-0.01,0.01,-1,-1,0.01,-0.01,1,0.01,0.01,0.01,1,-0.09466822
3708,Recht_unpub,3,1,1.331628084,0.01,0.01,1,-1,0.01,-0.01,-1,0.01,1.0,-0.01,1,-0.09208543
3709,Recht_unpub,3,0,2.692028999,-1.0,1.0,-1,1,0.01,0.01,1,1.0,1.0,1.0,1,-0.15717825
3710,Recht_unpub,3,0,1.501631021,-1.0,1.0,-1,-1,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.20616092
3711,Recht_unpub,3,0,2.261746883,1.0,1.0,1,-1,1.0,-1.0,-1,1.0,0.01,-1.0,0,-0.24882379
3712,Recht_unpub,3,0,1.151471853,-0.01,0.01,-1,1,1.0,1.0,-1,0.01,1.0,-0.01,1,-0.2088242
3713,Recht_unpub,3,1,2.021948099,-1.0,1.0,-1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,0,-0.11430937
3714,Recht_unpub,3,0,1.261377096,0.01,0.01,1,-1,1.0,-1.0,1,0.01,0.01,0.01,0,-0.14026812
3715,Recht_unpub,3,1,0.881471157,0.01,0.01,1,1,0.01,0.01,-1,0.01,1.0,-0.01,1,-0.11152516
3716,Recht_unpub,3,0,2.131819963,-0.01,0.01,-1,1,0.01,0.01,1,1.0,0.01,1.0,1,-0.15226999
3717,Recht_unpub,3,1,2.28203392,0.01,0.01,1,-1,0.01,-0.01,-1,0.01,1.0,-0.01,1,-0.13125814
3718,Recht_unpub,3,0,1.061430931,-1.0,1.0,-1,1,0.01,0.01,1,1.0,0.01,1.0,1,-0.1867586
3719,Recht_unpub,3,0,1.271378994,-0.01,0.01,-1,-1,1.0,-1.0,-1,0.01,1.0,-0.01,1,-0.22049648
3720,Recht_unpub,3,1,0.931510925,1.0,1.0,1,-1,0.01,-0.01,-1,1.0,0.01,-1.0,1,-0.20431693
3721,Recht_unpub,3,0,1.111371994,-0.01,0.01,-1,1,1.0,1.0,1,0.01,1.0,0.01,1,-0.23621792
3722,Recht_unpub,3,1,0.991527796,1.0,1.0,1,-1,0.01,-0.01,-1,1.0,1.0,-1.0,1,-0.21247573
3723,Recht_unpub,3,0,3.512320042,-1.0,1.0,-1,1,1.0,1.0,1,1.0,0.01,1.0,1,-0.24371576
