Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
12120,Adler_2018_Expt1_taskB,6,1,0.144435592552327,-0.0643949407781217,0.0643949407781217,-1,-1,0.010072709789853,-0.010072709789853,1,1.0,1.0,1.0,0,0.95868623
12121,Adler_2018_Expt1_taskB,6,0,0.340725944828591,-0.0294454252529071,0.0294454252529071,-1,-1,0.0643949407781217,-0.0643949407781217,1,1.0,0.34,1.0,1,0.88746
12122,Adler_2018_Expt1_taskB,6,1,0.187441027486784,0.156958610544933,0.156958610544933,1,-1,0.0294454252529071,-0.0294454252529071,-1,0.34,1.0,-0.34,1,0.9284128
12123,Adler_2018_Expt1_taskB,6,1,0.184041388361948,0.104255593579084,0.104255593579084,1,1,0.156958610544933,0.156958610544933,1,1.0,1.0,1.0,1,0.9370762
12124,Adler_2018_Expt1_taskB,6,1,0.164695196694083,-0.0938615865576882,0.0938615865576882,-1,1,0.104255593579084,0.104255593579084,1,1.0,1.0,1.0,0,0.9256749
12125,Adler_2018_Expt1_taskB,6,1,0.0001356648463115,-0.0174140740451067,0.0174140740451067,-1,-1,0.0938615865576882,-0.0938615865576882,1,1.0,0.34,1.0,0,0.87811
12126,Adler_2018_Expt1_taskB,6,0,0.0001337405192316,-0.0779742031043476,0.0779742031043476,-1,-1,0.0174140740451067,-0.0174140740451067,1,0.34,0.34,0.34,1,0.8008258
12127,Adler_2018_Expt1_taskB,6,1,0.00527713793781,-0.0105143102137431,0.0105143102137431,-1,-1,0.0779742031043476,-0.0779742031043476,-1,0.34,0.34,-0.34,0,0.81988394
12128,Adler_2018_Expt1_taskB,6,1,0.0677134347970423,0.0104296514340068,0.0104296514340068,1,-1,0.0105143102137431,-0.0105143102137431,1,0.34,0.34,0.34,1,0.7806218
12129,Adler_2018_Expt1_taskB,6,1,0.0001436828606529,-0.0107291352892957,0.0107291352892957,-1,1,0.0104296514340068,0.0104296514340068,1,0.34,0.67,0.34,0,0.70719284
12130,Adler_2018_Expt1_taskB,6,0,0.445040984894149,0.0130009941810581,0.0130009941810581,1,-1,0.0107291352892957,-0.0107291352892957,1,0.67,0.34,0.67,0,0.5954317
12131,Adler_2018_Expt1_taskB,6,1,0.259137813030975,-0.0379865113966615,0.0379865113966615,-1,1,0.0130009941810581,0.0130009941810581,-1,0.34,0.67,-0.34,0,0.58795774
12132,Adler_2018_Expt1_taskB,6,1,1.19848600599653,0.145163259457478,0.145163259457478,1,-1,0.0379865113966615,-0.0379865113966615,1,0.67,0.67,0.67,1,0.4938816
12133,Adler_2018_Expt1_taskB,6,0,0.2604283930159,0.121252678392732,0.121252678392732,1,1,0.145163259457478,0.145163259457478,1,0.67,0.34,0.67,0,0.36654374
