Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
9876,Filevich_unpub,17,1,0.86754,0.20804125,0.20804125,1,-1,0.202445,-0.202445,1,0.208,0.406,0.208,1,-0.3337619
9877,Filevich_unpub,17,1,0.45715,0.20415,0.20415,1,1,0.20804125,0.20804125,1,0.406,0.604,0.406,1,-0.36070222
9878,Filevich_unpub,17,1,0.093837,0.20061625,0.20061625,1,1,0.20415,0.20415,1,0.604,0.604,0.604,1,-0.39745483
9879,Filevich_unpub,17,0,0.047042,-0.1974675,0.1974675,-1,1,0.20061625,0.20061625,1,0.604,0.208,0.604,1,-0.46037278
9880,Filevich_unpub,17,1,0.47455,0.19442875,0.19442875,1,-1,0.1974675,-0.1974675,-1,0.208,0.406,-0.208,1,-0.4011452
9881,Filevich_unpub,17,1,0.1876,-0.1914725,0.1914725,-1,1,0.19442875,0.19442875,1,0.406,0.01,0.406,0,-0.370612
9882,Filevich_unpub,17,0,0.43398,0.19579,0.19579,1,-1,0.1914725,-0.1914725,1,0.01,0.208,0.01,0,-0.5132313
9883,Filevich_unpub,17,1,0.052662,0.2002175,0.2002175,1,1,0.19579,0.19579,-1,0.208,0.406,-0.208,1,-0.4112225
9884,Filevich_unpub,17,1,1.1546,-0.19715125,0.19715125,-1,1,0.2002175,0.2002175,1,0.406,0.01,0.406,0,-0.35446376
9885,Filevich_unpub,17,1,0.012409,0.20160625,0.20160625,1,-1,0.19715125,-0.19715125,1,0.01,0.208,0.01,1,-0.44534382
9886,Filevich_unpub,17,0,0.43974,-0.19849875,0.19849875,-1,1,0.20160625,0.20160625,1,0.208,0.604,0.208,1,-0.5989461
9887,Filevich_unpub,17,0,0.30483,0.195515,0.195515,1,-1,0.19849875,-0.19849875,-1,0.604,0.604,-0.604,0,-0.6732249
9888,Filevich_unpub,17,1,0.023695,0.19984625,0.19984625,1,1,0.195515,0.195515,-1,0.604,0.406,-0.604,1,-0.57819366
9889,Filevich_unpub,17,0,0.02362,-0.19684875,0.19684875,-1,1,0.19984625,0.19984625,1,0.406,0.208,0.406,1,-0.6018081
9890,Filevich_unpub,17,1,0.018387,0.19393375,0.19393375,1,-1,0.19684875,-0.19684875,-1,0.208,0.406,-0.208,1,-0.5404769
9891,Filevich_unpub,17,0,0.34009,0.19110125,0.19110125,1,1,0.19393375,0.19393375,1,0.406,0.01,0.406,0,-0.5764053
9892,Filevich_unpub,17,1,0.12371,0.19524,0.19524,1,1,0.19110125,0.19110125,-1,0.01,0.208,-0.01,1,-0.38536462
9893,Filevich_unpub,17,1,0.24022,-0.1924075,0.1924075,-1,1,0.19524,0.19524,1,0.208,0.406,0.208,0,-0.23392308
9894,Filevich_unpub,17,1,0.73797,0.19654625,0.19654625,1,-1,0.1924075,-0.1924075,1,0.406,0.406,0.406,1,-0.21389323
9895,Filevich_unpub,17,1,0.6972,0.39907,0.39907,1,1,0.19654625,0.19654625,1,0.406,0.208,0.406,1,-0.17132577
9896,Filevich_unpub,17,1,0.36896,-0.3983275,0.3983275,-1,1,0.39907,0.39907,1,0.208,0.406,0.208,0,-0.056866422
9897,Filevich_unpub,17,1,0.48108,-0.40111875,0.40111875,-1,-1,0.3983275,-0.3983275,1,0.406,0.208,0.406,0,-0.0643587
9898,Filevich_unpub,17,0,0.035213,-0.4044325,0.4044325,-1,-1,0.40111875,-0.40111875,1,0.208,0.604,0.208,1,-0.2026383
